date,CAD,AUD,JPY,NZD,NOK,SEK,CHF,GBP,EUR
20010316,2.0243,1.5669,122.85,2.4184,9.144,10.249,1.716,0.701,0.8929
20010319,2.0064,1.5698,122.57,2.3923,9.03,10.195,1.7068,0.7024,0.8985
20010320,2.0012,1.5611,122.73,2.3912,9.001,10.126,1.6957,0.7,0.9054
20010321,2.0259,1.573,123.62,2.4125,9.0605,10.254,1.7085,0.6988,0.897
20010322,2.0354,1.5742,123.84,2.4172,9.1275,10.43,1.7233,0.7031,0.8881
20010323,2.0149,1.5667,122.64,2.3998,9.06,10.253,1.7155,0.6997,0.8926
20010326,2.004,1.5545,122.81,2.4125,9.0505,10.222,1.7155,0.6971,0.8955
20010327,2.0149,1.5693,122.99,2.4331,9.112,10.237,1.7198,0.6998,0.891
20010328,2.0259,1.5668,122.62,2.4432,9.118,10.341,1.7245,0.6968,0.8882
20010329,2.0321,1.5725,123.45,2.46,9.127,10.4075,1.7323,0.6992,0.8807
20010330,2.0488,1.5784,125.54,2.4795,9.1475,10.38,1.736,0.7047,0.8794
20010402,2.0713,1.575,126.75,2.5044,9.161,10.385,1.7317,0.7042,0.8824
20010403,2.0576,1.579,125.41,2.4814,9.1075,10.272,1.712,0.6991,0.893
20010404,2.0437,1.5697,125.38,2.4722,9.0783,10.234,1.6951,0.6969,0.9013
20010405,2.0416,1.5788,124.33,2.4765,9.072,10.191,1.702,0.701,0.8976
20010406,2.0169,1.5615,124.03,2.4716,9.0505,10.115,1.7,0.6953,0.9002
20010409,2.021,1.5635,124.85,2.4734,9.033,10.131,1.6955,0.6911,0.9014
20010410,2.0222,1.5555,124.48,2.4814,9.1045,10.175,1.7165,0.6964,0.8884
20010411,1.99,1.5626,124.82,2.4783,9.133,10.21,1.7161,0.6974,0.8856
20010412,1.9677,1.56,123.51,2.4552,9.073,10.128,1.7062,0.6949,0.8922
20010413,1.9681,1.5627,124.15,2.451,9.11,10.175,1.7127,0.6967,0.8888
20010416,1.9589,1.5625,124.64,2.445,9.1359,10.193,1.718,0.6964,0.8862
20010417,1.9782,1.5575,123.67,2.4673,9.1325,10.2902,1.731,0.6999,0.8814
20010418,2.004,1.5692,122.35,2.4722,9.1234,10.28,1.7375,0.7014,0.8816
20010419,1.9666,1.547,121.87,2.4643,9.07,10.137,1.717,0.6961,0.8909
20010420,1.9312,1.5425,122.52,2.405,9.026,10.082,1.6926,0.6931,0.9032
20010423,1.9759,1.546,121.68,2.4361,9.073,10.212,1.7087,0.6956,0.896
20010424,1.9861,1.549,122.08,2.451,9.1145,10.253,1.7115,0.6961,0.8946
20010425,1.9822,1.5474,122.21,2.442,9.107,10.223,1.7075,0.6946,0.8972
20010426,1.9743,1.546,123.13,2.4361,9.0515,10.1345,1.706,0.6955,0.9011
20010427,1.96,1.5417,123.76,2.4242,9.075,10.1925,1.7232,0.6963,0.8924
20010430,1.9623,1.536,123.57,2.4225,9.101,10.26,1.7345,0.699,0.8874
20010501,1.9316,1.5338,121.92,2.3821,9.054,10.208,1.7255,0.6974,0.8937
20010502,1.9183,1.531,121.72,2.3613,9.066,10.236,1.7307,0.6971,0.8925
20010503,1.9279,1.533,121.19,2.3669,9.094,10.27,1.7355,0.6982,0.8891
20010504,1.9272,1.5353,121.05,2.3719,9.048,10.2,1.7304,0.6963,0.8934
20010507,1.9283,1.5405,121.34,2.3753,9.0495,10.236,1.7305,0.6944,0.8916
20010508,1.9298,1.5445,121.66,2.3753,9.0875,10.293,1.742,0.6986,0.8848
20010509,1.915,1.5407,122.25,2.3557,9.112,10.284,1.7429,0.7038,0.8845
20010510,1.908,1.5391,122.71,2.3458,9.144,10.29,1.7485,0.7049,0.8792
20010511,1.9205,1.5503,122.5,2.3714,9.165,10.258,1.7522,0.7054,0.8759
20010514,1.9305,1.5541,123.12,2.3895,9.156,10.325,1.7516,0.7054,0.8748
20010515,1.9257,1.5493,123.26,2.3883,9.12,10.253,1.7432,0.7024,0.8788
20010516,1.9109,1.5405,123.59,2.3685,9.09,10.268,1.7329,0.6996,0.8842
20010517,1.8965,1.536,122.68,2.3474,9.066,10.223,1.7393,0.6988,0.8828
20010518,1.9044,1.5328,123.67,2.3474,9.05,10.25,1.7486,0.6977,0.8774
20010521,1.8904,1.5325,122.91,2.3419,9.07,10.2425,1.7485,0.6954,0.8762
20010522,1.9117,1.5415,122.79,2.3579,9.165,10.37,1.7666,0.7004,0.8657
20010523,1.9275,1.5452,120.39,2.3781,9.2325,10.507,1.7755,0.702,0.8598
20010524,1.9324,1.5474,120.15,2.3669,9.209,10.525,1.7793,0.7091,0.857
20010525,1.9257,1.5455,120.75,2.3574,9.198,10.535,1.779,0.7039,0.8577
20010528,,,,,,,,,
20010529,1.9357,1.5376,120.1,2.3669,9.252,10.573,1.784,0.7049,0.8547
20010530,1.9493,1.5464,120.27,2.3981,9.229,10.592,1.7775,0.7017,0.8576
20010531,1.9732,1.5461,118.88,2.4492,9.379,10.79,1.797,0.7055,0.8455
20010601,1.967,1.5324,119.13,2.4378,9.4538,10.851,1.7992,0.7062,0.8452
20010604,1.9755,1.5347,119.5,2.448,9.4475,10.9225,1.7968,0.7081,0.8449
20010605,1.9635,1.5328,120.27,2.4372,9.365,10.83,1.7805,0.7086,0.8504
20010606,1.9451,1.5248,120.35,2.4319,9.39,10.924,1.7988,0.7191,0.8452
20010607,1.9264,1.521,119.91,2.3929,9.335,10.95,1.7923,0.7194,0.8506
20010608,1.9073,1.5215,120.6,2.3912,9.345,10.935,1.7927,0.7237,0.8505
20010611,1.9146,1.5162,122.02,2.3946,9.423,11.027,1.8046,0.7283,0.8425
20010612,1.9095,1.5246,121.74,2.3895,9.423,11.002,1.796,0.7256,0.8479
20010613,1.8954,1.5183,121.89,2.3691,9.34,10.79,1.7902,0.719,0.8536
20010614,1.9008,1.5208,121.42,2.4108,9.2755,10.707,1.7753,0.714,0.8598
20010615,1.9022,1.522,122.97,2.3941,9.235,10.57,1.7726,0.7114,0.8628
20010618,1.9091,1.5336,123.2,2.4091,9.214,10.512,1.777,0.7126,0.861
20010619,1.9194,1.5337,122.97,2.4172,9.183,10.626,1.7861,0.7139,0.8558
20010620,1.9298,1.531,123.3,2.4213,9.2625,10.72,1.7924,0.7167,0.8506
20010621,1.9312,1.5265,124.4,2.4207,9.22,10.7435,1.7797,0.7059,0.8544
20010622,1.935,1.5293,124.25,2.4231,9.211,10.7045,1.773,0.7072,0.857
20010625,1.9391,1.5195,124.02,2.4172,9.219,10.642,1.7655,0.7077,0.8611
20010626,1.9238,1.5142,123.82,2.405,9.191,10.7315,1.7655,0.7065,0.8623
20010627,1.9312,1.5176,124.25,2.3981,9.175,10.735,1.7648,0.7047,0.8621
20010628,1.9569,1.5233,124.63,2.4372,9.293,10.85,1.7983,0.7107,0.847
20010629,1.9608,1.5175,124.73,2.471,9.329,10.881,1.7968,0.7104,0.8474
20010702,1.9585,1.5153,124.22,2.471,9.403,10.955,1.8003,0.7058,0.8455
20010703,1.9372,1.5128,124.48,2.457,9.352,10.87,1.797,0.7113,0.8477
20010704,,,,,,,,,
20010705,1.9429,1.5102,125.77,2.471,9.43,11,1.8185,0.7144,0.837
20010706,1.9673,1.52,125.85,2.4777,9.3725,10.955,1.7945,0.7089,0.8465
20010709,1.9623,1.5203,125.43,2.4697,9.347,10.972,1.7964,0.7102,0.8474
20010710,1.9585,1.5213,125.53,2.4631,9.283,10.84,1.7795,0.7093,0.8557
20010711,1.9724,1.5255,124.06,2.4649,9.275,10.808,1.7608,0.7082,0.8614
20010712,1.981,1.528,124.1,2.4704,9.325,10.86,1.7725,0.711,0.853
20010713,1.9708,1.5398,124.75,2.46,9.325,10.813,1.7738,0.7145,0.8527
20010716,1.9685,1.54,125.44,2.457,9.332,10.764,1.769,0.7137,0.8549
20010717,1.9743,1.54,124.89,2.4661,9.3485,10.776,1.7708,0.7124,0.8549
20010718,1.9448,1.535,124.35,2.4361,9.185,10.605,1.731,0.7062,0.8701
20010719,1.9508,1.5418,123.61,2.4213,9.2144,10.658,1.7327,0.7047,0.869
20010720,1.9782,1.545,122.85,2.445,9.182,10.648,1.7255,0.6998,0.8713
20010723,1.9689,1.545,124.19,2.4444,9.213,10.718,1.7353,0.705,0.8676
20010724,1.9685,1.5383,124,2.4372,9.153,10.658,1.7214,0.7031,0.8752
20010725,1.9712,1.5381,123.64,2.429,9.121,10.628,1.7145,0.7003,0.8797
20010726,1.9716,1.5335,123.83,2.4301,9.128,10.618,1.7236,0.701,0.8765
20010727,1.9747,1.5352,123.29,2.4301,9.122,10.59,1.725,0.7015,0.8749
20010730,1.9775,1.5305,125.18,2.4272,9.1415,10.605,1.7267,0.7013,0.875
20010731,1.9685,1.531,125,2.4278,9.135,10.625,1.7285,0.7017,0.8752
20010801,1.9354,1.5358,124.87,2.4096,9.098,10.572,1.7158,0.6978,0.8793
20010802,1.9268,1.5417,123.72,2.3946,9.075,10.4755,1.7123,0.6995,0.8813
20010803,1.932,1.5356,123.46,2.3866,9.031,10.373,1.7054,0.7009,0.8843
20010806,1.9357,1.5275,123.85,2.3895,9.075,10.422,1.7135,0.7055,0.8802
20010807,1.9399,1.5343,123.83,2.3883,9.0885,10.4355,1.7165,0.7058,0.8775
20010808,1.9286,1.5333,123.2,2.3607,9.067,10.422,1.7127,0.7075,0.8778
20010809,1.9596,1.5395,123.03,2.3652,8.9975,10.301,1.6948,0.7033,0.8886
20010810,1.9493,1.5405,121.97,2.3518,8.9975,10.2875,1.6918,0.7006,0.894
20010813,1.9327,1.539,122.46,2.3354,9.008,10.274,1.6885,0.7034,0.8983
20010814,1.9246,1.5413,121.6,2.3256,8.958,10.23,1.6808,0.7,0.9025
20010815,1.8983,1.529,119.92,2.3052,8.9192,10.156,1.6668,0.6955,0.9114
20010816,1.8961,1.5314,120.11,2.2973,8.852,10.168,1.6608,0.6926,0.9138
20010817,1.8678,1.5428,120.37,2.2701,8.855,10.1725,1.6583,0.6913,0.9165
20010820,1.8786,1.5461,120.72,2.2883,8.8975,10.374,1.6635,0.6923,0.9127
20010821,1.8879,1.549,119.91,2.2989,8.8875,10.355,1.6648,0.6912,0.9115
20010822,1.865,1.5438,119.91,2.2533,8.825,10.2575,1.6552,0.6879,0.9194
20010823,1.8734,1.5423,119.84,2.2665,8.8635,10.304,1.658,0.6907,0.9166
20010824,1.8829,1.5414,120.13,2.2763,8.885,10.279,1.666,0.6924,0.9116
20010827,1.8921,1.5423,120.12,2.2831,8.889,10.29,1.6697,0.693,0.9098
20010828,1.8896,1.5401,120.48,2.2763,8.878,10.325,1.666,0.6896,0.9102
20010829,1.8868,1.5462,119.79,2.2701,8.865,10.382,1.669,0.6889,0.9097
20010830,1.8762,1.546,119.4,2.2624,8.805,10.37,1.6575,0.686,0.9154
20010831,1.895,1.5478,118.75,2.2857,8.865,10.431,1.6698,0.6892,0.909
20010903,,,,,,,,,
20010904,1.9186,1.5535,119.49,2.3175,8.938,10.715,1.7075,0.6923,0.8868
20010905,1.9238,1.5603,120.76,2.3143,8.9275,10.64,1.6996,0.6871,0.8897
20010906,1.912,1.559,120.95,2.2962,8.887,10.585,1.6908,0.6868,0.8943
20010907,1.9234,1.568,120.07,2.2994,8.837,10.543,1.6771,0.6837,0.9044
20010910,1.9474,1.5656,121.08,2.3191,8.8875,10.63,1.687,0.6856,0.8988
20010911,,,,,,,,,
20010912,1.9376,1.561,119.53,2.3414,8.7992,10.57,1.6593,0.6818,0.9069
20010913,1.9387,1.5681,118.81,2.3652,8.8035,10.5585,1.6526,0.6804,0.9089
20010914,1.9395,1.5641,117.38,2.3563,8.7355,10.5103,1.6246,0.6813,0.9199
20010917,1.9916,1.5686,117.59,2.4254,8.6936,10.4975,1.6143,0.6821,0.9198
20010918,2.0186,1.5708,117.32,2.4343,8.649,10.5522,1.6037,0.6833,0.9233
20010919,2.0288,1.5711,117.3,2.4343,8.5391,10.4653,1.5858,0.6796,0.931
20010920,2.0325,1.5708,115.89,2.4319,8.5947,10.5899,1.592,0.683,0.9255
20010921,2.0657,1.5707,116.73,2.4752,8.683,10.9016,1.5878,0.6874,0.9099
20010924,2.0408,1.5686,117.52,2.4802,8.7375,10.8193,1.6041,0.6842,0.9135
20010925,2.0247,1.5705,117.78,2.4474,8.6954,10.7032,1.5914,0.6806,0.9222
20010926,2.0446,1.5734,117.89,2.4722,8.7313,10.7472,1.599,0.6782,0.9231
20010927,2.0551,1.5791,119.69,2.5025,8.8251,10.7207,1.6138,0.6787,0.9181
20010928,2.0218,1.5797,119.23,2.4588,8.88,10.6871,1.6188,0.6807,0.9099
20011001,2.0313,1.5794,120.27,2.4582,8.8244,10.6207,1.6196,0.6764,0.9159
20011002,2.019,1.5696,120.78,2.4661,8.836,10.6661,1.6227,0.6841,0.9149
20011003,2.0117,1.5688,120.67,2.4432,8.7995,10.6166,1.6157,0.6777,0.9181
20011004,2.0101,1.568,120.63,2.4486,8.8119,10.6219,1.6248,0.6769,0.9141
20011005,1.9763,1.5626,120.37,2.4184,8.7817,10.5845,1.6204,0.6759,0.9168
20011008,,,,,,,,,
20011009,1.9964,1.5638,120.2,2.4237,8.735,10.526,1.6193,0.6847,0.915
20011010,1.9936,1.5679,120.43,2.4184,8.7676,10.585,1.6278,0.6901,0.9118
20011011,2.006,1.568,121.57,2.4213,8.823,10.5575,1.6475,0.6937,0.9008
20011012,1.994,1.5659,120.93,2.4166,8.7625,10.458,1.6325,0.6888,0.9078
20011015,1.9474,1.5582,120.94,2.3793,8.769,10.4485,1.6288,0.6911,0.9077
20011016,1.947,1.5621,121.27,2.3883,8.777,10.433,1.6298,0.6907,0.9094
20011017,1.9459,1.5687,121.05,2.3781,8.777,10.408,1.6355,0.6894,0.9065
20011018,1.9658,1.5763,121.18,2.3987,8.808,10.4625,1.6387,0.6925,0.9025
20011019,1.9685,1.5756,121.15,2.4038,8.885,10.554,1.6427,0.6958,0.8987
20011022,1.9712,1.5787,122.45,2.4125,8.9525,10.692,1.6619,0.701,0.8906
20011023,1.9658,1.5723,122.83,2.3883,8.934,10.652,1.6642,0.7035,0.8893
20011024,1.9701,1.5745,122.86,2.3964,8.917,10.606,1.6592,0.7011,0.8925
20011025,1.9814,1.5775,122.72,2.4155,8.905,10.568,1.649,0.699,0.8965
20011026,1.9932,1.575,122.99,2.4254,8.913,10.5825,1.6535,0.697,0.8921
20011029,1.9778,1.575,122.08,2.4155,8.825,10.5175,1.632,0.6885,0.9037
20011030,1.9771,1.5785,122.07,2.4125,8.816,10.622,1.6245,0.6875,0.906
20011031,1.9881,1.5905,122.54,2.4242,8.904,10.671,1.6347,0.688,0.8993
20011101,1.9662,1.5913,121.87,2.4143,8.82,10.58,1.6295,0.684,0.9044
20011102,1.9697,1.5925,121.68,2.4102,8.823,10.5758,1.6315,0.6842,0.9037
20011105,1.9701,1.5958,121.72,2.4096,8.849,10.599,1.6423,0.6863,0.8963
20011106,1.9489,1.5938,121.15,2.3804,8.856,10.558,1.64,0.6854,0.8975
20011107,1.941,1.5935,121.05,2.381,8.8315,10.4685,1.6328,0.6826,0.8999
20011108,1.9429,1.598,119.98,2.3866,8.873,10.536,1.6455,0.6878,0.891
20011109,1.9436,1.6023,120.25,2.3832,8.8345,10.5603,1.64,0.6862,0.8935
20011112,,,,,,,,,
20011113,1.9234,1.5982,121.45,2.3663,8.928,10.624,1.6668,0.6932,0.8811
20011114,1.9283,1.5923,121.67,2.3787,8.901,10.591,1.6641,0.693,0.8829
20011115,1.9305,1.587,122.4,2.3975,8.97,10.585,1.6644,0.6988,0.8813
20011116,1.922,1.587,122.67,2.4155,8.981,10.602,1.6552,0.7004,0.8849
20011119,1.9212,1.5849,123.27,2.4108,9.035,10.676,1.6635,0.7089,0.8781
20011120,1.9275,1.5933,122.62,2.4114,8.948,10.658,1.6491,0.7052,0.8832
20011121,1.9372,1.6018,123.19,2.4372,8.9875,10.6975,1.6575,0.7065,0.8781
20011122,,,,,,,,,
20011123,1.9342,1.5981,124.44,2.4384,9.0315,10.668,1.668,0.7095,0.877
20011126,1.9268,1.6005,124.2,2.4237,9.035,10.62,1.6635,0.708,0.8811
20011127,1.9168,1.5948,124.17,2.4184,9.0173,10.63,1.66,0.7074,0.8812
20011128,1.9183,1.5853,123.29,2.4184,8.974,10.656,1.6485,0.7025,0.8863
20011129,1.932,1.5828,123.82,2.4237,8.9705,10.675,1.6546,0.7026,0.8879
20011130,1.922,1.5717,123.22,2.4021,8.926,10.674,1.6405,0.7015,0.8958
20011203,1.9294,1.5762,123.9,2.4073,8.979,10.7285,1.655,0.7034,0.8897
20011204,1.9399,1.5729,124.28,2.4272,8.9955,10.66,1.6545,0.7034,0.8898
20011205,1.9342,1.5716,124.4,2.4125,9.013,10.61,1.6639,0.706,0.8856
20011206,1.9298,1.5767,124.83,2.4021,8.9575,10.498,1.6553,0.7018,0.8916
20011207,1.9395,1.5725,125.66,2.412,8.957,10.461,1.659,0.6986,0.8905
20011210,1.9417,1.5787,126.27,2.4108,9.01,10.504,1.6673,0.6973,0.8884
20011211,1.9425,1.5781,126.23,2.3981,8.9825,10.516,1.6585,0.6961,0.8904
20011212,1.9227,1.5654,126.52,2.381,8.958,10.491,1.6495,0.6925,0.8945
20011213,1.9309,1.5675,126.32,2.3866,8.9375,10.438,1.6423,0.6919,0.8976
20011214,1.9283,1.5635,127.24,2.3952,8.8735,10.493,1.6307,0.6874,0.9044
20011217,1.932,1.5646,127.54,2.3969,8.8675,10.455,1.633,0.6855,0.904
20011218,1.9391,1.5729,127.97,2.3952,8.866,10.493,1.634,0.6866,0.9019
20011219,1.9486,1.5743,128.2,2.4085,8.885,10.499,1.6389,0.6893,0.8997
20011220,1.9814,1.5782,128.55,2.4301,8.921,10.593,1.6359,0.6914,0.8972
20011221,1.9704,1.585,129.48,2.4108,8.992,10.678,1.654,0.6952,0.8864
20011224,1.9662,1.5945,129.9,2.4067,9.112,10.823,1.692,0.6952,0.8773
20011225,,,,,,,,,
20011226,1.9685,1.599,130.79,2.4056,9.097,10.843,1.6917,0.6901,0.8778
20011227,1.9704,1.5954,131.47,2.4137,9.018,10.705,1.678,0.6878,0.8843
20011228,1.9562,1.5956,131.3,2.412,9.0325,10.56,1.679,0.6908,0.8822
20011231,1.9543,1.5925,131.04,2.4033,8.9724,10.4571,1.6598,0.6876,0.8901
20020101,,,,,,,,,
20020102,1.9436,1.5974,132.02,2.3646,8.8775,10.269,1.6424,0.692,0.9031
20020103,1.9433,1.597,131.76,2.3513,8.905,10.2925,1.6495,0.6944,0.8992
20020104,1.9253,1.5977,131.02,2.3299,8.928,10.312,1.6507,0.6918,0.8946
20020107,1.9294,1.5981,130.93,2.3386,8.92,10.3325,1.651,0.6952,0.8931
20020108,1.9091,1.5949,132.53,2.3164,8.935,10.395,1.6553,0.6932,0.8925
20020109,1.9095,1.5965,132.62,2.3337,8.956,10.395,1.6615,0.6957,0.8882
20020110,1.9124,1.6012,132.61,2.3452,8.92,10.294,1.6623,0.6929,0.8925
20020111,1.9194,1.5975,132.17,2.3596,8.935,10.296,1.6602,0.6921,0.8905
20020114,1.9305,1.5974,131.83,2.3641,8.899,10.342,1.6569,0.6905,0.8935
20020115,1.9272,1.5899,131.14,2.3585,8.8965,10.3485,1.6602,0.692,0.8913
20020116,1.9399,1.5945,131.77,2.3787,8.948,10.475,1.6638,0.6957,0.8834
20020117,1.9474,1.611,132.13,2.3753,8.963,10.529,1.6685,0.697,0.88
20020118,1.9417,1.6128,132.64,2.3613,8.955,10.435,1.6635,0.6961,0.8844
20020121,,,,,,,,,
20020122,1.9283,1.6084,133.98,2.3261,8.944,10.48,1.6629,0.6995,0.8838
20020123,1.9238,1.604,134.25,2.3321,8.955,10.477,1.6654,0.7006,0.8836
20020124,1.9249,1.602,134.64,2.3392,8.973,10.517,1.6757,0.7028,0.8782
20020125,1.9354,1.6083,134.47,2.3613,9.068,10.675,1.7025,0.7094,0.8655
20020128,1.9357,1.6126,133.43,2.3697,9.111,10.729,1.709,0.7105,0.8605
20020129,1.9455,1.5903,133.51,2.3652,9.0755,10.6625,1.7038,0.7076,0.8643
20020130,1.9763,1.591,132.84,2.4062,9.0634,10.6506,1.7045,0.7062,0.8648
20020131,1.9716,1.5915,134.06,2.3998,9.108,10.672,1.719,0.7082,0.8594
20020201,1.9685,1.5908,133.77,2.3964,9.105,10.68,1.7179,0.7063,0.8613
20020204,1.9589,1.5919,132.71,2.3981,9.036,10.639,1.7021,0.7044,0.8685
20020205,1.9658,1.5985,133.9,2.4015,9.051,10.6575,1.697,0.7057,0.8672
20020206,1.9631,1.6042,133.72,2.3906,9.0075,10.61,1.6948,0.7073,0.8693
20020207,1.9724,1.6037,133.49,2.4102,9.0032,10.6345,1.6948,0.7084,0.869
20020208,1.9592,1.597,134.77,2.3929,8.984,10.601,1.69,0.7054,0.8727
20020211,1.9512,1.5895,133.62,2.3804,8.935,10.555,1.6835,0.7024,0.8778
20020212,1.9658,1.5919,132.82,2.3912,8.925,10.567,1.6855,0.6982,0.8768
20020213,1.9658,1.591,133.23,2.3929,8.9575,10.585,1.697,0.6994,0.873
20020214,1.9354,1.5919,132.26,2.3781,8.9275,10.5475,1.7005,0.7,0.8713
20020215,1.9354,1.5908,132.76,2.368,8.8875,10.5,1.698,0.6986,0.873
20020218,,,,,,,,,
20020219,1.9316,1.5885,133.45,2.3759,8.881,10.495,1.6895,0.6992,0.8764
20020220,1.9339,1.5905,133.76,2.3787,8.929,10.565,1.6999,0.7008,0.8705
20020221,1.9346,1.5914,134.27,2.3889,8.896,10.4995,1.6987,0.7016,0.8712
20020222,1.9482,1.5945,133.85,2.3889,8.871,10.445,1.689,0.6993,0.8757
20020225,1.9486,1.601,133.89,2.3935,8.882,10.436,1.6948,0.7011,0.8713
20020226,1.9433,1.6112,134.35,2.3895,8.92,10.469,1.6995,0.703,0.8682
20020227,1.9387,1.6084,134.63,2.3861,8.92,10.495,1.7085,0.706,0.8642
20020228,1.9354,1.6049,133.96,2.3736,8.9175,10.47,1.7025,0.7078,0.8658
20020301,1.9316,1.5955,133.35,2.3669,8.8875,10.5,1.706,0.7047,0.8652
20020304,1.9223,1.59,132.2,2.3463,8.8475,10.3925,1.697,0.7028,0.8705
20020305,1.9205,1.5905,132.31,2.3474,8.832,10.389,1.6977,0.7036,0.8699
20020306,1.9172,1.5835,130.85,2.3337,8.798,10.316,1.6819,0.7023,0.8772
20020307,1.9037,1.5823,127.07,2.325,8.765,10.309,1.673,0.702,0.8795
20020308,1.9102,1.5857,128.21,2.3229,8.812,10.372,1.681,0.7029,0.8752
20020311,1.9186,1.5843,128.08,2.3364,8.828,10.353,1.6775,0.7032,0.8768
20020312,1.9209,1.5858,128.67,2.3294,8.835,10.394,1.6767,0.7069,0.8759
20020313,1.9231,1.5935,129.43,2.3283,8.854,10.4075,1.6739,0.7064,0.877
20020314,1.9124,1.5943,128.94,2.3256,8.792,10.36,1.6595,0.7042,0.8816
20020315,1.9022,1.5863,129.1,2.2899,8.798,10.337,1.6596,0.7023,0.8823
20020318,1.9066,1.588,131.27,2.2962,8.766,10.285,1.6585,0.7015,0.8826
20020319,1.9102,1.5842,132.3,2.3068,8.783,10.265,1.6622,0.7036,0.8805
20020320,1.8839,1.5793,131.6,2.266,8.739,10.209,1.6568,0.7013,0.8836
20020321,1.879,1.5808,131.86,2.2686,8.72,10.1975,1.6555,0.6999,0.8836
20020322,1.8776,1.5767,132.88,2.2743,8.764,10.255,1.6623,0.7011,0.8791
20020325,1.885,1.5858,133.46,2.2795,8.803,10.2765,1.666,0.7015,0.8768
20020326,1.8914,1.5925,132.78,2.291,8.7925,10.276,1.669,0.7008,0.8767
20020327,1.8957,1.5938,132.61,2.2962,8.837,10.351,1.6786,0.7023,0.8726
20020328,1.8741,1.594,132.61,2.2696,8.845,10.372,1.685,0.7021,0.8711
20020329,1.8751,1.5958,132.7,2.2701,8.853,10.363,1.682,0.7018,0.8717
20020401,1.8702,1.5995,133.32,2.2589,8.745,10.237,1.6607,0.6941,0.8806
20020402,1.8702,1.5934,133.4,2.2624,8.755,10.281,1.6655,0.6965,0.8782
20020403,1.8818,1.589,132.65,2.2758,8.692,10.302,1.6607,0.6969,0.8804
20020404,1.885,1.593,132.3,2.2743,8.715,10.325,1.6654,0.6969,0.8779
20020405,1.8847,1.59,131.73,2.2847,8.685,10.25,1.6637,0.6969,0.8805
20020408,1.8975,1.5941,131.27,2.3116,8.7175,10.3675,1.674,0.6988,0.875
20020409,1.8961,1.5964,131.03,2.3015,8.6875,10.3275,1.6676,0.6971,0.8793
20020410,1.8857,1.593,130.75,2.2883,8.706,10.355,1.6702,0.6961,0.8794
20020411,1.872,1.5879,131.55,2.2594,8.6365,10.284,1.6604,0.6953,0.8829
20020412,1.8737,1.5879,132.09,2.2614,8.654,10.3155,1.6678,0.6958,0.8792
20020415,1.8822,1.5892,131.95,2.2712,8.667,10.3635,1.6666,0.6958,0.8802
20020416,1.8797,1.5798,131.19,2.2743,8.658,10.382,1.6638,0.6946,0.883
20020417,1.8622,1.5745,130.7,2.2523,8.607,10.29,1.655,0.6926,0.8885
20020418,1.8563,1.5747,129.84,2.2452,8.585,10.329,1.6485,0.6907,0.8898
20020419,1.8553,1.5723,130.5,2.2386,8.555,10.29,1.6508,0.691,0.8893
20020422,1.8553,1.573,129.9,2.2406,8.573,10.3685,1.6543,0.6902,0.8877
20020423,1.8546,1.5753,129.89,2.2386,8.54,10.321,1.649,0.6903,0.8897
20020424,1.8437,1.5685,129.76,2.2321,8.543,10.313,1.6445,0.6906,0.8915
20020425,1.8376,1.5636,128.4,2.2193,8.4585,10.2785,1.6308,0.6878,0.8978
20020426,1.8426,1.5632,128.18,2.2237,8.441,10.273,1.6293,0.6875,0.898
20020429,1.8587,1.5663,128.13,2.2371,8.3975,10.222,1.6215,0.6853,0.9028
20020430,1.8615,1.5681,128.45,2.2361,8.405,10.28,1.6216,0.6866,0.9002
20020501,1.8563,1.5579,127.45,2.2331,8.35,10.219,1.601,0.6839,0.9062
20020502,1.8639,1.5621,128.02,2.2447,8.3815,10.262,1.6098,0.6828,0.9032
20020503,1.8584,1.565,127.21,2.2346,8.286,10.158,1.592,0.6819,0.9133
20020506,1.8543,1.5685,127.27,2.2346,8.2735,10.116,1.5891,0.6814,0.9166
20020507,1.8481,1.5705,127.8,2.2272,8.3365,10.259,1.593,0.6814,0.9148
20020508,1.8553,1.5708,128.64,2.2326,8.378,10.295,1.6102,0.6881,0.904
20020509,1.8437,1.5687,128.36,2.2163,8.306,10.228,1.6005,0.6856,0.9088
20020510,1.8365,1.5575,127.89,2.2099,8.302,10.241,1.5946,0.6847,0.9116
20020513,1.8315,1.5585,127.69,2.1973,8.287,10.269,1.5983,0.6855,0.9107
20020514,1.8308,1.559,128.66,2.1959,8.365,10.252,1.6155,0.6909,0.9022
20020515,1.8248,1.5563,127.92,2.1858,8.323,10.16,1.6054,0.6869,0.9074
20020516,1.8208,1.555,128.19,2.1683,8.294,10.15,1.5993,0.6865,0.9105
20020517,1.8109,1.542,126.03,2.1575,8.202,10.017,1.581,0.6848,0.9206
20020520,1.8103,1.5415,125.64,2.1482,8.186,9.9955,1.5785,0.6855,0.9213
20020521,1.8008,1.5387,123.83,2.1413,8.194,9.983,1.5798,0.6864,0.9191
20020522,1.7908,1.5361,124.16,2.1209,8.0715,9.869,1.5686,0.6854,0.9265
20020523,1.7905,1.5338,124.84,2.1004,8.073,9.886,1.5755,0.6875,0.9233
20020524,1.7992,1.535,124.71,2.1245,8.0725,9.908,1.5827,0.686,0.922
20020527,,,,,,,,,
20020528,1.7809,1.5305,124.38,2.1,7.952,9.864,1.5743,0.6841,0.9285
20020529,1.7778,1.5345,124.35,2.1008,7.945,9.815,1.5757,0.6849,0.9313
